order_id,customer_id,customer_name,customer_email,order_date,shipping_city,shipping_state,shipping_country,shipping_cost,product_id,product_name,category,quantity,unit_price,revenue,store_name,payment_method,order_status
ORD000133,CUST00862,Christopher Phillips,zbrooks@example.com,2024-03-15,Port Saraton,Pennsylvania,USA,15.12,PROD5615,Decorative Vase,Home Decor,2,368.61,737.22,PatioWorld,Credit Card,Cancelled
ORD000134,CUST00579,John Whitney,catherinemorgan@example.org,2025-03-14,Wadeberg,Virginia,USA,14.87,PROD1446,Shovel,Garden Tools,2,116.93,233.86,GardenPro,Google Pay,Cancelled
ORD000135,CUST01454,Keith Gonzalez,bryan97@example.net,2026-06-09,Edwardsmouth,Georgia,USA,7.35,PROD3144,Pruning Shears,Garden Tools,4,171.83,687.32,GardenPro,PayPal,Returned
ORD000136,CUST01423,James Valenzuela,kennethmcdonald@example.com,2026-01-07,South Jesusside,Oregon,USA,5.58,PROD2916,Outdoor Lamp,Lighting,5,332.19,1660.95,OutdoorHub,PayPal,Completed
ORD000137,CUST01203,Joshua Lewis,richard03@example.org,2024-06-17,Mikefurt,Kansas,USA,27.63,PROD6061,Outdoor Lamp,Lighting,4,223.26,893.04,CampMaster,Credit Card,Completed
ORD000138,CUST02140,Brad Patrick DVM,coopermatthew@example.org,2026-01-27,Masonport,Arkansas,USA,25.78,PROD8510,Patio Table,Patio Furniture,2,269.71,539.42,GardenPro,Credit Card,Completed
ORD000139,CUST01860,Ryan Pearson,stanleyparker@example.net,2023-09-10,Ellisburgh,Texas,USA,5.56,PROD4076,Shovel,Garden Tools,2,487.1,974.2,OutdoorHub,PayPal,Completed
ORD000140,CUST01418,Zachary Miller,tvelasquez@example.org,2024-06-29,North Joseborough,New Jersey,USA,10.52,PROD8658,Outdoor Sofa,Patio Furniture,4,184.0,736.0,GardenPro,Credit Card,Cancelled
ORD000141,CUST00985,Timothy Ward,pturner@example.net,2026-04-19,Darrenhaven,North Dakota,USA,26.63,PROD3719,Camping Chair,Camping Gear,5,481.49,2407.45,HomeEssentials,PayPal,Cancelled
ORD000142,CUST00806,Sean Oneal,nhill@example.net,2024-03-28,Danielbury,New Jersey,USA,24.59,PROD1176,Sleeping Bag,Camping Gear,1,395.01,395.01,GardenPro,Google Pay,Cancelled
ORD000143,CUST02174,Laura Bryant,jenniferweaver@example.com,2025-10-10,Christinashire,Iowa,USA,15.9,PROD8704,Wall Art,Home Decor,1,206.53,206.53,GardenPro,Google Pay,Cancelled
ORD000144,CUST01154,Laura Graves,connie71@example.net,2026-01-05,New Coryborough,North Dakota,USA,7.24,PROD4478,Shovel,Garden Tools,3,323.99,-100.0,GardenPro,Credit Card,Returned
ORD000145,CUST01019,James Eaton DDS,deborahwatkins@example.org,2025-09-26,New Johnfurt,Pennsylvania,USA,14.67,PROD7372,Pruning Shears,Garden Tools,5,172.7,863.5,HomeEssentials,Apple Pay,Completed
ORD000146,CUST01017,Jacob Thompson,carrieowens@example.net,2023-07-08,West Jenny,Louisiana,USA,16.57,PROD6219,Pruning Shears,Garden Tools,1,315.95,315.95,PatioWorld,PayPal,Completed
ORD000147,CUST01669,Dr. James Williams,chelsey11@example.net,2025-02-17,North Leslieland,Massachusetts,USA,22.21,PROD7602,Decorative Vase,Home Decor,5,286.09,1430.45,HomeEssentials,Google Pay,Cancelled
ORD000148,CUST00287,Latoya Chavez,nwhite@example.org,2026-02-20,Tinamouth,Virginia,USA,22.37,PROD7986,Pruning Shears,Garden Tools,5,262.92,1314.6,CampMaster,Google Pay,Returned
ORD000149,CUST00054,Kathy Dalton,cmann@example.net,2024-05-22,North Coryborough,Arkansas,USA,29.52,PROD2612,Decorative Vase,Home Decor,5,315.24,1576.2,CampMaster,Credit Card,Completed
ORD000150,CUST00696,Jerome Bird,ycross@example.net,2025-08-04,North Linda,Wyoming,USA,19.77,PROD3566,Outdoor Sofa,Patio Furniture,5,471.25,2356.25,HomeEssentials,Apple Pay,Completed
ORD000151,CUST00142,Jessica Park,jason04@example.com,2025-10-05,Port Eric,Arkansas,USA,10.1,PROD6318,Outdoor Sofa,Patio Furniture,2,58.45,116.9,PatioWorld,Apple Pay,Completed
ORD000152,CUST01879,Michelle Bell,christiandavid@example.org,2024-08-06,Francistown,West Virginia,USA,13.02,PROD1887,Shovel,Garden Tools,1,495.46,495.46,HomeEssentials,PayPal,Completed
ORD000153,CUST02004,Robert Taylor,wcarpenter@example.com,2024-01-13,Ashleyberg,Georgia,USA,25.16,PROD5768,Pruning Shears,Garden Tools,1,208.86,208.86,OutdoorHub,Google Pay,Returned
ORD000154,CUST01822,Kevin Landry,arthur56@example.com,2023-10-01,Lake Troyhaven,Wyoming,USA,15.81,PROD9032,Garden Hose,Garden Tools,4,424.09,1696.36,GardenPro,PayPal,Completed
ORD000155,CUST01470,Mr. Frank Maldonado,heatherdavid@example.org,2024-03-03,South Carl,Pennsylvania,USA,27.17,PROD4582,Decorative Vase,Home Decor,3,144.36,433.08,HomeEssentials,Credit Card,Completed
ORD000156,CUST01240,Pamela Norris,john20@example.net,2024-10-19,Port Steven,Oregon,USA,26.33,PROD2911,Outdoor Lamp,Lighting,4,390.17,1560.68,GardenPro,Credit Card,Cancelled
ORD000157,CUST01800,Peter Rollins,katherine53@example.org,2023-10-14,Lake Kellytown,Arkansas,USA,20.73,PROD9054,Portable Stove,Camping Gear,5,98.61,493.05,GardenPro,Credit Card,Cancelled
ORD000158,CUST00636,Lauren Cook,snelson@example.net,2024-05-20,Bowmanton,California,USA,26.58,PROD3212,Garden Bench,Patio Furniture,5,393.67,1968.35,CampMaster,PayPal,Cancelled
ORD000159,CUST02245,Amy Hanson DDS,uduran@example.com,2024-02-17,Thompsonchester,Connecticut,USA,26.36,PROD3870,Garden Hose,Garden Tools,5,454.27,2271.35,CampMaster,Apple Pay,Returned
ORD000160,CUST02486,John Sharp,chelsea49@example.org,2025-02-26,New Aprilbury,Missouri,USA,6.52,PROD2524,Outdoor Lamp,Lighting,4,250.31,1001.24,CampMaster,Apple Pay,Completed
ORD000161,CUST00426,Nicole Brown,pfranklin@example.org,2024-08-14,Tammyberg,Oklahoma,USA,27.2,PROD5441,LED Lantern,Lighting,3,367.37,1102.11,CampMaster,Apple Pay,Cancelled
ORD000162,CUST01281,Brandon Hernandez,simpsonjoseph@example.com,2026-05-26,Lake Nicole,Nevada,USA,19.61,PROD7903,Garden Hose,Garden Tools,1,355.45,355.45,CampMaster,Google Pay,Returned
ORD000163,CUST01601,Sean Brown,davidsanchez@example.net,2026-01-20,Eatonmouth,Maryland,USA,11.28,PROD6294,Garden Hose,Garden Tools,3,369.61,1108.83,CampMaster,Google Pay,Returned
ORD000164,CUST02417,Joshua Smith,franklinaaron@example.org,2024-10-24,Rosston,Tennessee,USA,14.33,PROD4148,Patio Table,Patio Furniture,2,479.98,959.96,OutdoorHub,PayPal,Returned
ORD000165,CUST01193,Laura Howard,louiscollins@example.net,2024-07-10,Lake Jason,North Carolina,USA,27.44,PROD1639,Pruning Shears,Garden Tools,3,464.77,1394.31,GardenPro,PayPal,Cancelled
ORD000166,CUST01595,Amy Cross,matthewseric@example.net,2025-05-05,Charlesbury,Georgia,USA,27.59,PROD8343,Decorative Vase,Home Decor,5,347.51,1737.55,PatioWorld,Apple Pay,Completed
ORD000167,CUST01038,Bridget Cole,courtney71@example.com,2025-09-04,East Kimberlyside,Georgia,USA,5.52,PROD4488,Area Rug,Home Decor,5,309.01,1545.05,CampMaster,Google Pay,Completed
ORD000168,CUST00836,Ronald Mitchell,denise87@example.net,2025-03-18,West Joseph,Indiana,USA,14.83,PROD4320,Area Rug,Home Decor,2,460.42,920.84,OutdoorHub,Google Pay,Cancelled
ORD000169,CUST00694,Mrs. Anne Wilson,randerson@example.com,2025-12-17,Brianbury,Vermont,USA,17.99,PROD2299,Patio Table,Patio Furniture,4,158.75,635.0,CampMaster,PayPal,Cancelled
ORD000170,CUST00384,Christina Brown,timothy21@example.net,2026-06-03,East Nicole,North Carolina,USA,17.48,PROD9167,Outdoor Lamp,Lighting,4,267.77,1071.08,PatioWorld,Credit Card,Cancelled
ORD000171,CUST00064,Keith Gomez,jochoa@example.net,2024-05-01,Port Vanessa,Maine,USA,5.4,PROD4896,Decorative Vase,Home Decor,4,195.09,780.36,GardenPro,Apple Pay,Completed
ORD000172,CUST00590,Christopher Russo,crystalsolis@example.org,2024-08-22,South Nicoleburgh,South Carolina,USA,17.35,PROD1548,Shovel,Garden Tools,5,120.69,603.45,CampMaster,Apple Pay,Returned
ORD000173,CUST00394,Donald Castillo,richardmorton@example.org,2024-12-27,Smithfort,Montana,USA,16.02,PROD7386,Garden Hose,Garden Tools,2,136.2,272.4,OutdoorHub,PayPal,Completed
ORD000174,CUST00379,Terri Castillo,skinneroscar@example.net,2025-10-13,Jenniferhaven,Montana,USA,9.77,PROD7429,Solar Light,Lighting,2,423.1,846.2,PatioWorld,PayPal,Cancelled
ORD000175,CUST01101,William Abbott,iwilson@example.org,2026-05-28,Marcuston,Georgia,USA,25.5,PROD6721,Outdoor Sofa,Patio Furniture,4,344.07,1376.28,CampMaster,Apple Pay,Completed
ORD000176,CUST00546,Mr. Chase Fleming,ukennedy@example.net,2025-04-30,North John,Montana,USA,17.62,PROD6233,Area Rug,Home Decor,4,279.42,1117.68,PatioWorld,Google Pay,Completed
ORD000177,CUST00163,Heather Cook,kevin02@example.org,2024-10-26,Wallaceborough,Massachusetts,USA,20.16,PROD3796,Sleeping Bag,Camping Gear,3,112.87,338.61,GardenPro,Apple Pay,Completed
ORD000178,CUST01748,Brooke Bryant,aaronoconnor@example.com,2023-11-15,Donnaville,Minnesota,USA,19.66,PROD4606,Outdoor Lamp,Lighting,4,69.11,276.44,HomeEssentials,PayPal,Returned
ORD000179,CUST01255,Katherine Cabrera,johnflores@example.org,2025-09-17,Kylechester,West Virginia,USA,18.44,PROD7947,Shovel,Garden Tools,2,47.14,94.28,CampMaster,Apple Pay,Returned
ORD000180,CUST01275,Catherine Haynes,mfernandez@example.org,2024-05-15,Heatherburgh,Indiana,USA,12.87,PROD9802,Tent,Camping Gear,1,315.44,315.44,CampMaster,Credit Card,Cancelled
ORD000181,CUST00088,Steven Hahn,chelsea03@example.com,2025-05-07,Dunnview,Colorado,USA,19.51,PROD6506,Area Rug,Home Decor,4,179.65,718.6,HomeEssentials,Google Pay,Returned
ORD000182,CUST00181,Kent Vazquez,ocline@example.org,2026-01-30,Sarahville,Texas,USA,12.34,PROD5831,Outdoor Sofa,Patio Furniture,3,147.72,443.16,GardenPro,Google Pay,Returned
ORD000183,CUST02058,Cynthia Bennett,thorntonjennifer@example.com,2026-05-24,Amybury,Texas,USA,22.23,PROD8013,Tent,Camping Gear,1,65.71,65.71,GardenPro,Credit Card,Cancelled
ORD000184,CUST01856,Chad Cook,jenniferhancock@example.org,2023-06-14,Port Logan,Rhode Island,USA,19.01,PROD7720,Patio Table,Patio Furniture,3,51.09,153.27,CampMaster,PayPal,Completed
ORD000185,CUST01352,Angela Wallace,brooke33@example.com,2025-05-05,Jacksonland,New Jersey,USA,20.53,PROD2218,Wall Art,Home Decor,1,387.37,387.37,CampMaster,PayPal,Completed
ORD000186,CUST01157,Scott Stone,ndunlap@example.net,2025-03-17,New Kelseystad,Colorado,USA,11.27,PROD4707,Outdoor Sofa,Patio Furniture,4,125.57,502.28,CampMaster,PayPal,Returned
ORD000187,CUST01762,Renee Drake,wcole@example.net,2025-03-08,Laurenland,Maryland,USA,17.75,PROD8351,Solar Light,Lighting,1,165.77,165.77,PatioWorld,PayPal,Completed
ORD000188,CUST02057,Sara Stone MD,mclaughlinrobert@example.net,2025-05-13,New Robertton,North Carolina,USA,25.66,PROD8003,Portable Stove,Camping Gear,3,165.21,495.63,CampMaster,Google Pay,Cancelled
ORD000189,CUST01724,Christina Yu,aprilwood@example.org,2024-04-16,East Susanchester,Arkansas,USA,27.14,PROD2939,Garden Hose,Garden Tools,2,235.42,470.84,HomeEssentials,Credit Card,Returned
ORD000190,CUST01989,Kimberly Marsh,oscar41@example.com,2024-03-21,Walkerborough,Virginia,USA,11.12,PROD3580,Pruning Shears,Garden Tools,1,449.3,449.3,CampMaster,Apple Pay,Returned
ORD000191,CUST01566,Sandra Saunders,donald48@example.org,2025-01-26,Lloydbury,Massachusetts,USA,23.4,PROD4609,Wall Art,Home Decor,5,494.08,2470.4,GardenPro,Apple Pay,Cancelled
ORD000192,CUST01740,Kayla Bailey,christopher55@example.com,2025-07-12,Malikburgh,California,USA,23.53,PROD1643,Pruning Shears,Garden Tools,4,489.47,1957.88,GardenPro,Credit Card,Cancelled
ORD000193,CUST00258,Jessica Meadows,sbrown@example.com,2024-12-26,Port Shanemouth,Maine,USA,26.37,PROD2939,Outdoor Lamp,Lighting,5,286.76,1433.8,GardenPro,Google Pay,Completed
ORD000194,CUST00719,Claudia Grant,johnsonsarah@example.com,2023-09-27,Blackwellfurt,Kansas,USA,9.58,PROD9623,Decorative Vase,Home Decor,2,258.74,517.48,HomeEssentials,PayPal,Returned
ORD000195,CUST02446,Elizabeth Swanson,tduran@example.org,2025-05-23,Floresfort,Iowa,USA,23.29,PROD9555,Shovel,Garden Tools,4,265.49,1061.96,HomeEssentials,Google Pay,Cancelled
ORD000196,CUST02030,Joseph Henderson,yjohnson@example.org,2024-01-28,West Leslieville,Wisconsin,USA,27.04,PROD4279,Outdoor Lamp,Lighting,5,479.92,2399.6,PatioWorld,PayPal,Completed
ORD000197,CUST02113,Kristina Chen,yfrye@example.com,2025-01-26,North Joshuaview,Washington,USA,6.94,PROD4334,Area Rug,Home Decor,5,442.0,2210.0,OutdoorHub,PayPal,Cancelled
ORD000198,CUST00982,Shane Stevens,mariasaunders@example.com,2024-02-24,Brittanymouth,Alabama,USA,29.5,PROD9356,Shovel,Garden Tools,4,60.81,243.24,HomeEssentials,Credit Card,Completed
ORD000199,CUST01708,Mr. James Villegas Jr.,johnsontimothy@example.org,2025-07-06,Guzmanland,Indiana,USA,19.77,PROD8045,Area Rug,Home Decor,2,84.57,169.14,GardenPro,Apple Pay,Completed
ORD000200,CUST00727,Glenn Stevens,katherinethomas@example.com,2025-06-22,Lisaport,Vermont,USA,28.92,PROD9857,Area Rug,Home Decor,3,40.57,121.71,HomeEssentials,Credit Card,Cancelled
ORD000201,CUST00662,Michael Hart,esanders@example.com,2025-03-06,Evanschester,Arizona,USA,26.45,PROD5105,Area Rug,Home Decor,3,286.56,859.68,OutdoorHub,Apple Pay,Cancelled
ORD000202,CUST02497,Rachel Lee,angela52@example.com,2023-12-26,Seanmouth,Nebraska,USA,11.0,PROD4356,Decorative Vase,Home Decor,1,419.63,419.63,HomeEssentials,Apple Pay,Cancelled
ORD000203,CUST00649,Brandon Massey,dianagreen@example.com,2024-02-11,Port Timothyport,Georgia,USA,8.67,PROD5638,Solar Light,Lighting,1,308.8,308.8,HomeEssentials,Apple Pay,Returned
ORD000204,CUST00124,Gerald Brown,elizabethwilliams@example.net,2023-12-17,New Stephanie,Texas,USA,11.36,PROD3185,Outdoor Sofa,Patio Furniture,5,161.66,808.3,HomeEssentials,PayPal,Cancelled
ORD000205,CUST00998,Kelly Santiago,kristinacalhoun@example.com,2023-11-05,North Keithmouth,Alaska,USA,22.41,PROD6346,Pruning Shears,Garden Tools,2,221.75,443.5,GardenPro,Google Pay,Completed
ORD000206,CUST00828,Martin Garcia,lalvarez@example.org,2025-03-18,South Aliciachester,Pennsylvania,USA,27.67,PROD1145,Decorative Vase,Home Decor,4,107.61,430.44,CampMaster,Google Pay,Completed
ORD000207,CUST01297,Rick Harper,hawkinscarlos@example.com,2024-10-20,Hoffmanfurt,West Virginia,USA,12.85,PROD2694,LED Lantern,Lighting,1,435.65,435.65,HomeEssentials,Credit Card,Cancelled
ORD000208,CUST01506,Mrs. Lisa Hinton,nathanielmarsh@example.net,2025-04-22,Jonesfurt,Maryland,USA,26.73,PROD2715,Shovel,Garden Tools,4,278.66,1114.64,CampMaster,Apple Pay,Returned
ORD000209,CUST00158,William Smith,cromero@example.net,2024-06-18,Gavinshire,North Carolina,USA,12.33,PROD6086,Outdoor Lamp,Lighting,3,388.38,1165.14,OutdoorHub,Credit Card,Returned
ORD000210,CUST01198,Oscar Norris,aaronward@example.org,2026-03-14,Lake Michelle,Virginia,USA,13.07,PROD6408,Portable Stove,Camping Gear,1,391.75,391.75,PatioWorld,Credit Card,Returned
ORD000211,CUST00929,Sheena Hughes,vaughnshawn@example.org,2024-07-20,North Megan,Idaho,USA,17.13,PROD1989,Portable Stove,Camping Gear,3,169.4,508.2,PatioWorld,Credit Card,Returned
ORD000212,CUST01673,Tony Lopez,bakerbrooke@example.org,2024-08-01,Port Kevin,New Mexico,USA,15.23,PROD1086,Garden Bench,Patio Furniture,2,195.74,391.48,CampMaster,PayPal,Returned
ORD000213,CUST01279,Jonathan Shepherd,oliviaturner@example.com,2024-05-19,Kathleenview,Connecticut,USA,25.7,PROD4709,Portable Stove,Camping Gear,3,206.67,620.01,GardenPro,PayPal,Completed
ORD000214,CUST01635,Rebecca Schneider,carly77@example.net,2026-03-13,Shawnburgh,Wyoming,USA,26.25,PROD7850,Outdoor Lamp,Lighting,4,480.48,1921.92,CampMaster,Apple Pay,Cancelled
ORD000215,CUST00394,Donald Castillo,richardmorton@example.org,2024-08-09,North Kevin,Illinois,USA,14.89,PROD5070,Pruning Shears,Garden Tools,1,214.61,214.61,HomeEssentials,Credit Card,Cancelled
ORD000216,CUST01929,Robert Hill,annwilliams@example.org,2024-01-21,Lake Cindytown,Maryland,USA,27.84,PROD6011,Patio Table,Patio Furniture,4,302.95,1211.8,HomeEssentials,Apple Pay,Completed
ORD000217,CUST00808,Stephanie White,michellekim@example.net,2026-02-11,West Paige,Oklahoma,USA,9.01,PROD6073,Wall Art,Home Decor,2,233.37,466.74,HomeEssentials,PayPal,Completed
ORD000218,CUST01284,Amanda Clark,walkershelby@example.org,2025-06-11,East Jessica,Rhode Island,USA,18.1,PROD5425,Area Rug,Home Decor,4,21.09,84.36,GardenPro,PayPal,Returned
ORD000219,CUST00462,Joseph Perry,wendyfrank@example.org,2024-07-13,South Loriport,Tennessee,USA,16.75,PROD6865,Solar Light,Lighting,1,155.36,155.36,GardenPro,Google Pay,Cancelled
ORD000220,CUST01682,Deanna Rush,kimberlywilliams@example.org,2026-01-30,North Rebecca,Louisiana,USA,10.65,PROD3223,Pruning Shears,Garden Tools,4,118.76,475.04,PatioWorld,Credit Card,Cancelled
ORD000221,CUST01052,Jesse Park,christine33@example.com,2023-08-03,Estradaton,Texas,USA,10.81,PROD9197,Garden Bench,Patio Furniture,4,363.95,1455.8,OutdoorHub,Apple Pay,Completed
ORD000222,CUST00401,Andrew Rhodes,carrieandrews@example.net,2025-05-21,North Heidi,Hawaii,USA,8.7,PROD4508,LED Lantern,Lighting,2,77.15,154.3,GardenPro,PayPal,Cancelled
ORD000223,CUST02217,Sherry Harrison,alexishouston@example.com,2023-12-17,West Candacefort,Kentucky,USA,10.65,PROD5558,Wall Art,Home Decor,1,442.15,442.15,HomeEssentials,Google Pay,Returned
ORD000224,CUST00087,Russell Gonzalez MD,nathan12@example.net,2023-08-02,Wendyborough,California,USA,27.43,PROD7936,Decorative Vase,Home Decor,1,241.58,241.58,PatioWorld,Google Pay,Returned
ORD000225,CUST01928,Annette Henderson,xgordon@example.com,2024-05-23,Harrellstad,Michigan,USA,27.67,PROD5933,Tent,Camping Gear,2,186.11,372.22,OutdoorHub,Google Pay,Completed
ORD000226,CUST00265,Whitney Gallagher,ryan68@example.com,2024-01-31,Lake Angelaport,New Jersey,USA,10.82,PROD5530,Outdoor Lamp,Lighting,2,418.66,837.32,OutdoorHub,PayPal,Cancelled
ORD000227,CUST02143,Devin Griffin,christyhunt@example.com,2023-09-04,Moralesburgh,Arizona,USA,9.21,PROD2133,Outdoor Lamp,Lighting,1,329.89,329.89,OutdoorHub,Apple Pay,Returned
ORD000228,CUST00020,Justin Trujillo,vwilliams@example.org,2025-07-25,South Jaredview,Arizona,USA,15.85,PROD9613,Garden Bench,Patio Furniture,4,89.9,359.6,HomeEssentials,Credit Card,Completed
ORD000229,CUST02002,Suzanne Hernandez,robertcannon@example.com,2025-09-11,Port Melissa,California,USA,17.65,PROD4931,Camping Chair,Camping Gear,4,311.34,1245.36,PatioWorld,Google Pay,Completed
ORD000230,CUST02333,David Rhodes,brentjohnson@example.org,2025-09-06,Hillside,Tennessee,USA,19.53,PROD5795,Pruning Shears,Garden Tools,4,268.79,1075.16,OutdoorHub,Apple Pay,Cancelled
ORD000231,CUST00445,Jonathan Johnson,austin88@example.net,2025-06-02,Tarabury,Tennessee,USA,13.79,PROD1137,Pruning Shears,Garden Tools,3,484.05,1452.15,GardenPro,Google Pay,Cancelled
ORD000232,CUST01928,Annette Henderson,xgordon@example.com,2026-04-21,Rickyborough,Pennsylvania,USA,11.44,PROD5925,Patio Table,Patio Furniture,4,458.9,1835.6,PatioWorld,PayPal,Completed
ORD000233,CUST01057,Bradley Sullivan,larrygomez@example.org,2026-02-20,Lake Sheryl,Utah,USA,17.4,PROD6984,Pruning Shears,Garden Tools,1,276.2,276.2,GardenPro,Google Pay,Completed
ORD000234,CUST00395,Megan Wood,kristine05@example.org,2025-07-19,East Michelleberg,Maine,USA,19.1,PROD1601,Patio Table,Patio Furniture,1,304.78,304.78,OutdoorHub,Apple Pay,Cancelled
ORD000235,CUST01067,Linda Proctor,brittney88@example.com,2025-05-12,North Theresaburgh,Florida,USA,12.17,PROD6690,Wall Art,Home Decor,2,185.15,370.3,PatioWorld,Apple Pay,Completed
ORD000236,CUST01866,Gregory Montgomery,thomaswalsh@example.org,2025-02-27,Aaronshire,Mississippi,USA,10.7,PROD9158,Solar Light,Lighting,2,335.99,671.98,PatioWorld,Google Pay,Completed
ORD000237,CUST02259,Hannah Bush,dperry@example.net,2026-05-24,Barbarastad,Arizona,USA,6.88,PROD3280,Pruning Shears,Garden Tools,1,84.14,84.14,CampMaster,Apple Pay,Completed
ORD000238,CUST02009,Denise Aguilar,colemichael@example.net,2024-11-28,New Matthew,Hawaii,USA,27.19,PROD2524,Pruning Shears,Garden Tools,2,425.36,850.72,CampMaster,PayPal,Returned
ORD000239,CUST01771,Ms. Marie Tran,heathchristopher@example.org,2024-10-06,Lake Travisview,North Dakota,USA,20.29,PROD7330,Shovel,Garden Tools,2,38.21,76.42,OutdoorHub,Apple Pay,Completed
ORD000240,CUST00226,Christopher Scott,aguerra@example.org,2025-07-31,West Renee,Missouri,USA,12.72,PROD5444,Garden Hose,Garden Tools,2,78.52,157.04,PatioWorld,PayPal,Returned
ORD000241,CUST00219,David Ritter,joshuasanchez@example.net,2024-09-17,Alexanderberg,Wyoming,USA,11.32,PROD4856,Wall Art,Home Decor,1,146.77,146.77,HomeEssentials,Credit Card,Cancelled
ORD000242,CUST02113,Kristina Chen,yfrye@example.com,2024-12-29,Michaelbury,Kentucky,USA,8.91,PROD4097,Tent,Camping Gear,1,277.62,277.62,HomeEssentials,Google Pay,Returned
ORD000243,CUST02000,Rebecca Cooke,tonyaadams@example.com,2024-03-18,Andersonview,Texas,USA,9.29,PROD8192,Outdoor Lamp,Lighting,1,478.78,478.78,OutdoorHub,Credit Card,Returned
ORD000244,CUST00842,Eric Porter,carterconnie@example.net,2023-08-18,West Aaron,Nebraska,USA,6.02,PROD3975,Shovel,Garden Tools,5,472.05,2360.25,HomeEssentials,Credit Card,Cancelled
ORD000245,CUST00207,Angela Wong,eking@example.net,,North Shannonborough,North Carolina,USA,17.45,PROD4969,Pruning Shears,Garden Tools,4,253.84,1015.36,PatioWorld,Credit Card,Returned
ORD000246,CUST01977,Travis Arellano,derekgarrison@example.net,2025-11-19,Torresshire,Arkansas,USA,15.3,PROD7347,Decorative Vase,Home Decor,2,283.66,567.32,PatioWorld,Credit Card,Returned
ORD000247,CUST02400,Anthony Saunders,allenmegan@example.net,2025-03-13,South Josephborough,North Dakota,USA,16.86,PROD5216,Outdoor Sofa,Patio Furniture,2,161.24,322.48,GardenPro,Apple Pay,Returned
ORD000248,CUST01982,Amber Jones,sethcruz@example.org,2026-02-05,Mendezshire,South Carolina,USA,9.25,PROD3371,Tent,Camping Gear,1,258.5,258.5,CampMaster,Credit Card,Completed
ORD000249,CUST01643,Amanda Elliott,susanlucas@example.net,2025-04-13,Jonesmouth,Nebraska,USA,6.04,PROD9738,Solar Light,Lighting,3,433.0,1299.0,HomeEssentials,Apple Pay,Cancelled
